timestamp,gx,gy,gz,B,raw,label
1774146515.472519,8.737867,-0.007467,5.135733,10.13539,"8.737867,-0.007467,5.135733,10.135390",punch
1774146515.500127,8.737867,0.001333,5.237867,10.18752,"8.737867,0.001333,5.237867,10.187520",punch
1774146515.524815,8.737867,-0.005067,5.236533,10.186836,"8.737867,-0.005067,5.236533,10.186836",punch
1774146515.549566,8.737867,-0.0064,5.226666,10.181768,"8.737867,-0.006400,5.226666,10.181768",punch
1774146515.574236,8.737867,-0.0016,5.225867,10.181356,"8.737867,-0.001600,5.225867,10.181356",punch
1774146515.598882,8.737867,-0.001333,5.166934,10.151232,"8.737867,-0.001333,5.166934,10.151232",punch
1774146515.6272058,4.441867,-0.002933,4.398667,6.251276,"4.441867,-0.002933,4.398667,6.251276",punch
1774146515.6518369,-0.302133,-0.004,2.1208,2.142217,"-0.302133,-0.004000,2.120800,2.142217",punch
1774146515.67661,-0.733333,-0.0016,0.3784,0.825207,"-0.733333,-0.001600,0.378400,0.825207",punch
1774146515.701462,-0.129067,0.0,-0.003733,0.129121,"-0.129067,0.000000,-0.003733,0.129121",punch
1774146515.7258391,0.6072,-0.0056,0.008267,0.607282,"0.607200,-0.005600,0.008267,0.607282",punch
1774146515.754168,1.2864,-0.006933,0.015467,1.286512,"1.286400,-0.006933,0.015467,1.286512",punch
1774146515.821515,2.215467,0.001333,0.016,2.215525,"2.215467,0.001333,0.016000,2.215525",punch
1774146515.822486,3.547733,0.0008,0.029333,3.547855,"3.547733,0.000800,0.029333,3.547855",punch
1774146515.853552,1.8048,-0.000533,0.014933,1.804862,"1.804800,-0.000533,0.014933,1.804862",punch
1774146515.85429,0.5592,-0.004533,0.004267,0.559235,"0.559200,-0.004533,0.004267,0.559235",punch
1774146515.8810828,0.2144,-0.002667,0.004533,0.214464,"0.214400,-0.002667,0.004533,0.214464",punch
1774146515.905715,-0.004533,-0.001067,-0.002933,0.005504,"-0.004533,-0.001067,-0.002933,0.005504",punch
1774146515.930416,0.004267,0.001867,0.0008,0.004725,"0.004267,0.001867,0.000800,0.004725",punch
1774146515.955091,0.164267,0.002933,0.001867,0.164303,"0.164267,0.002933,0.001867,0.164303",punch
1774146515.979868,0.496267,-0.001067,0.0008,0.496268,"0.496267,-0.001067,0.000800,0.496268",punch
1774146516.008088,1.043733,0.005333,0.000267,1.043747,"1.043733,0.005333,0.000267,1.043747",punch
1774146516.0328782,1.514667,0.006933,0.019733,1.514811,"1.514667,0.006933,0.019733,1.514811",punch
1774146516.05762,1.240267,0.000533,0.0144,1.24035,"1.240267,0.000533,0.014400,1.240350",punch
1774146516.082371,1.361867,-0.000533,0.0104,1.361907,"1.361867,-0.000533,0.010400,1.361907",punch
1774146516.1070359,1.9128,-0.009067,0.015467,1.912884,"1.912800,-0.009067,0.015467,1.912884",punch
1774146516.135147,2.1608,-0.013067,0.013333,2.160881,"2.160800,-0.013067,0.013333,2.160881",punch
1774146516.202462,1.677867,-0.012,0.0096,1.677937,"1.677867,-0.012000,0.009600,1.677937",punch
1774146516.203268,5.0272,-0.002133,0.041067,5.027368,"5.027200,-0.002133,0.041067,5.027368",punch
1774146516.22551,8.737867,-0.000533,0.222933,8.740711,"8.737867,-0.000533,0.222933,8.740711",punch
1774146516.234478,5.1488,-0.002133,0.7128,5.197906,"5.148800,-0.002133,0.712800,5.197906",punch
1774146516.261989,3.054933,0.001867,0.843467,3.169236,"3.054933,0.001867,0.843467,3.169236",punch
1774146516.2866502,5.2848,-0.004,0.4648,5.305202,"5.284800,-0.004000,0.464800,5.305202",punch
1774146516.311282,7.309333,-0.009333,0.6136,7.335049,"7.309333,-0.009333,0.613600,7.335049",punch
1774146516.3360572,8.1824,-0.0104,1.058133,8.250541,"8.182400,-0.010400,1.058133,8.250541",punch
1774146516.3606899,8.1824,-0.0104,1.294133,8.284115,"8.182400,-0.010400,1.294133,8.284115",punch
1774146516.389024,8.737867,-0.006933,0.992533,8.79406,"8.737867,-0.006933,0.992533,8.794060",punch
1774146516.413718,7.3504,-0.004533,1.154133,7.440459,"7.350400,-0.004533,1.154133,7.440459",punch
1774146516.43853,7.3504,-0.0016,1.4512,7.492287,"7.350400,-0.001600,1.451200,7.492287",punch
1774146516.463254,8.737867,-0.003467,0.922933,8.786475,"8.737867,-0.003467,0.922933,8.786475",punch
1774146516.4877079,8.737867,0.001333,1.086933,8.805212,"8.737867,0.001333,1.086933,8.805212",punch
1774146516.516017,8.737867,-0.007467,1.207467,8.820904,"8.737867,-0.007467,1.207467,8.820904",punch
1774146516.5806432,8.737867,-0.009067,1.048533,8.800558,"8.737867,-0.009067,1.048533,8.800558",punch
1774146516.581634,8.737867,-0.004533,1.165867,8.815304,"8.737867,-0.004533,1.165867,8.815304",punch
1774146516.603379,8.737867,-0.009067,1.198667,8.819705,"8.737867,-0.009067,1.198667,8.819705",punch
1774146516.61476,8.737867,-0.0016,1.4648,8.859794,"8.737867,-0.001600,1.464800,8.859794",punch
1774146516.6429272,8.737867,0.0,1.473867,8.861298,"8.737867,0.000000,1.473867,8.861298",punch
1774146516.667551,8.737867,-0.0024,1.170933,8.815975,"8.737867,-0.002400,1.170933,8.815975",punch
1774146516.692186,8.737867,-0.002933,1.165867,8.815303,"8.737867,-0.002933,1.165867,8.815303",punch
1774146516.71689,8.737867,-0.005067,1.3256,8.837848,"8.737867,-0.005067,1.325600,8.837848",punch
1774146516.741536,8.737867,-0.004,1.330933,8.838649,"8.737867,-0.004000,1.330933,8.838649",punch
1774146516.769862,8.737867,-0.004533,1.9208,8.946497,"8.737867,-0.004533,1.920800,8.946497",punch
1774146516.79454,8.737867,-0.0064,1.6056,8.88416,"8.737867,-0.006400,1.605600,8.884160",punch
1774146516.8194282,8.737867,-0.005067,1.606667,8.884352,"8.737867,-0.005067,1.606667,8.884352",punch
1774146516.844167,8.737867,-0.000533,1.597867,8.882764,"8.737867,-0.000533,1.597867,8.882764",punch
1774146516.8689432,8.737867,-0.001867,1.734933,8.908441,"8.737867,-0.001867,1.734933,8.908441",punch
1774146516.8968909,8.737867,-0.001867,1.7008,8.901856,"8.737867,-0.001867,1.700800,8.901856",punch
1774146516.963549,8.737867,-0.003467,1.698933,8.9015,"8.737867,-0.003467,1.698933,8.901500",punch
1774146516.963993,8.737867,-0.009333,2.098667,8.986368,"8.737867,-0.009333,2.098667,8.986368",punch
1774146516.99404,8.737867,-0.009333,1.962667,8.955583,"8.737867,-0.009333,1.962667,8.955583",punch
1774146516.99579,8.737867,-0.003467,1.838933,8.929278,"8.737867,-0.003467,1.838933,8.929278",punch
1774146517.023828,8.737867,-0.001333,1.8288,8.927196,"8.737867,-0.001333,1.828800,8.927196",punch
1774146517.048529,8.737867,-0.005067,2.099733,8.986614,"8.737867,-0.005067,2.099733,8.986614",punch
1774146517.073088,8.737867,-0.009067,2.356533,9.050064,"8.737867,-0.009067,2.356533,9.050064",punch
1774146517.0978591,8.737867,-0.007467,2.1016,8.987051,"8.737867,-0.007467,2.101600,8.987051",punch
1774146517.122577,8.737867,-0.005333,2.088533,8.984004,"8.737867,-0.005333,2.088533,8.984004",punch
1774146517.150826,8.737867,-0.001067,2.0688,8.979434,"8.737867,-0.001067,2.068800,8.979434",punch
1774146517.175528,8.737867,-0.008533,2.074667,8.980792,"8.737867,-0.008533,2.074667,8.980792",punch
1774146517.200371,8.737867,-0.004533,2.365867,9.052495,"8.737867,-0.004533,2.365867,9.052495",punch
1774146517.2251232,8.737867,-0.005867,2.098667,8.986366,"8.737867,-0.005867,2.098667,8.986366",punch
1774146517.249536,8.737867,-0.0064,2.122667,8.992,"8.737867,-0.006400,2.122667,8.992000",punch
1774146517.277872,8.737867,-0.002133,2.104,8.98761,"8.737867,-0.002133,2.104000,8.987610",punch
1774146517.344207,8.737867,-0.0008,1.893867,8.940752,"8.737867,-0.000800,1.893867,8.940752",punch
1774146517.3452742,8.737867,-0.000533,1.931733,8.948849,"8.737867,-0.000533,1.931733,8.948849",punch
1774146517.374486,8.737867,-0.001067,1.789867,8.919301,"8.737867,-0.001067,1.789867,8.919301",punch
1774146517.377099,8.737867,-0.004,2.0728,8.980359,"8.737867,-0.004000,2.072800,8.980359",punch
1774146517.404809,8.737867,-0.000533,2.209867,9.012982,"8.737867,-0.000533,2.209867,9.012982",punch
1774146517.4293718,8.737867,-0.002667,2.0568,8.976678,"8.737867,-0.002667,2.056800,8.976678",punch
1774146517.454004,8.737867,-0.002933,2.052,8.97558,"8.737867,-0.002933,2.052000,8.975580",punch
1774146517.478812,8.737867,0.001333,2.602933,9.117323,"8.737867,0.001333,2.602933,9.117323",punch
1774146517.503308,8.737867,0.0024,2.727733,9.153735,"8.737867,0.002400,2.727733,9.153735",punch
1774146517.5317109,8.737867,0.001867,2.9848,9.233599,"8.737867,0.001867,2.984800,9.233599",punch
1774146517.55649,8.737867,0.003733,2.98,9.232049,"8.737867,0.003733,2.980000,9.232049",punch
1774146517.581365,8.737867,-0.000533,2.7048,9.146926,"8.737867,-0.000533,2.704800,9.146926",punch
1774146517.606026,8.737867,-0.004,2.575733,9.109596,"8.737867,-0.004000,2.575733,9.109596",punch
1774146517.6304379,8.737867,-0.004,2.456,9.076468,"8.737867,-0.004000,2.456000,9.076468",punch
1774146517.658782,8.737867,-0.004,2.570933,9.10824,"8.737867,-0.004000,2.570933,9.108240",punch
1774146517.726665,8.737867,-0.005333,2.4136,9.065088,"8.737867,-0.005333,2.413600,9.065088",punch
1774146517.727607,8.737867,-0.005333,2.2776,9.029829,"8.737867,-0.005333,2.277600,9.029829",punch
1774146533.5384,8.737867,-0.0096,5.271467,10.204841,"8.737867,-0.009600,5.271467,10.204841",punch
1774146533.55449,8.737867,-0.0032,5.2808,10.209661,"8.737867,-0.003200,5.280800,10.209661",punch
1774146533.579231,8.737867,-0.000533,5.402933,10.273365,"8.737867,-0.000533,5.402933,10.273365",punch
1774146533.603884,8.737867,-0.002933,5.291733,10.21532,"8.737867,-0.002933,5.291733,10.215320",punch
1774146533.632221,8.737867,-0.002933,5.381866,10.262301,"8.737867,-0.002933,5.381866,10.262301",punch
1774146533.656836,8.737867,-0.004,5.289866,10.214354,"8.737867,-0.004000,5.289866,10.214354",punch
1774146533.6815329,8.737867,-0.008533,5.4056,10.27477,"8.737867,-0.008533,5.405600,10.274770",punch
1774146533.707094,8.737867,-0.007467,5.375733,10.259088,"8.737867,-0.007467,5.375733,10.259088",punch
1774146533.7363882,8.737867,-0.002933,5.381866,10.262301,"8.737867,-0.002933,5.381866,10.262301",punch
1774146533.7591522,8.737867,-0.005067,5.160533,10.147977,"8.737867,-0.005067,5.160533,10.147977",punch
1774146533.783848,8.737867,-0.008533,5.282667,10.21063,"8.737867,-0.008533,5.282667,10.210630",punch
1774146533.808516,8.737867,-0.0056,5.500533,10.325029,"8.737867,-0.005600,5.500533,10.325029",punch
1774146533.8333702,8.737867,-0.007467,5.166666,10.1511,"8.737867,-0.007467,5.166666,10.151100",punch
1774146533.892478,8.737867,0.000267,5.178933,10.157345,"8.737867,0.000267,5.178933,10.157345",punch
1774146533.892624,8.737867,0.0008,5.506933,10.328438,"8.737867,0.000800,5.506933,10.328438",punch
1774146533.910901,8.737867,-0.009867,5.393333,10.268323,"8.737867,-0.009867,5.393333,10.268323",punch
1774146533.9356182,8.737867,-0.013333,5.389333,10.266226,"8.737867,-0.013333,5.389333,10.266226",punch
1774146533.9604921,8.737867,-0.009867,5.372267,10.257274,"8.737867,-0.009867,5.372267,10.257274",punch
1774146533.98854,8.737867,-0.006933,5.2456,10.191501,"8.737867,-0.006933,5.245600,10.191501",punch
1774146534.013349,8.737867,-0.004533,5.241867,10.189579,"8.737867,-0.004533,5.241867,10.189579",punch
1774146534.038083,8.737867,-0.006933,5.2456,10.191501,"8.737867,-0.006933,5.245600,10.191501",punch
1774146534.08526,8.737867,-0.004533,5.491734,10.320343,"8.737867,-0.004533,5.491734,10.320343",punch
1774146534.106987,8.737867,-0.008,5.487467,10.318075,"8.737867,-0.008000,5.487467,10.318075",punch
1774146534.115714,8.737867,-0.004,5.486933,10.31779,"8.737867,-0.004000,5.486933,10.317790",punch
1774146534.14024,8.737867,-0.003467,5.492,10.320485,"8.737867,-0.003467,5.492000,10.320485",punch
1774146534.16485,8.737867,-0.006933,5.3736,10.25797,"8.737867,-0.006933,5.373600,10.257970",punch
1774146534.189481,8.737867,-0.0064,5.371467,10.256852,"8.737867,-0.006400,5.371467,10.256852",punch
1774146534.217815,8.737867,-0.008533,5.4976,10.323469,"8.737867,-0.008533,5.497600,10.323469",punch
1774146534.2425768,8.737867,-0.006667,5.246666,10.192049,"8.737867,-0.006667,5.246666,10.192049",punch
1774146534.267178,2.133333,-0.002933,1.6736,2.711468,"2.133333,-0.002933,1.673600,2.711468",punch
1774146534.292027,-0.721333,0.005867,-0.0064,0.721386,"-0.721333,0.005867,-0.006400,0.721386",punch
1774146534.316965,-0.740533,0.010933,-0.006133,0.740639,"-0.740533,0.010933,-0.006133,0.740639",punch
1774146534.344856,-0.085067,0.0008,-0.0056,0.085255,"-0.085067,0.000800,-0.005600,0.085255",punch
1774146534.369556,2.7088,-0.004533,0.010933,2.708826,"2.708800,-0.004533,0.010933,2.708826",punch
1774146534.394229,6.355733,-0.005333,0.045333,6.355897,"6.355733,-0.005333,0.045333,6.355897",punch
1774146534.4616861,8.737867,-0.002133,0.069867,8.738147,"8.737867,-0.002133,0.069867,8.738147",punch
1774146534.462097,8.737867,2.357867,-4.170133,9.964932,"8.737867,2.357867,-4.170133,9.964932",punch
1774146534.491262,6.525866,3.2984,-8.506668,11.217388,"6.525866,3.298400,-8.506668,11.217388",punch
1774146534.496481,-6.725067,-2.4744,-8.738134,11.300626,"-6.725067,-2.474400,-8.738134,11.300626",punch
1774146534.521194,-8.737867,-4.110933,-8.738134,13.023251,"-8.737867,-4.110933,-8.738134,13.023251",punch
1774146534.545849,-8.737867,-3.327467,-8.738134,12.797552,"-8.737867,-3.327467,-8.738134,12.797552",punch
1774146534.570521,-8.737867,-1.7264,-8.738134,12.477409,"-8.737867,-1.726400,-8.738134,12.477409",punch
1774146534.598878,-8.737867,-0.685067,-8.738134,12.376373,"-8.737867,-0.685067,-8.738134,12.376373",punch
1774146534.623515,-8.737867,-2.570933,-8.738134,12.622004,"-8.737867,-2.570933,-8.738134,12.622004",punch
1774146534.648224,-8.737867,-5.361067,-8.738134,13.470202,"-8.737867,-5.361067,-8.738134,13.470202",punch
1774146534.673206,-8.737867,-5.184,-8.738134,13.400714,"-8.737867,-5.184000,-8.738134,13.400714",punch
1774146534.7011971,-3.948533,-0.288533,-8.738134,9.593182,"-3.948533,-0.288533,-8.738134,9.593182",punch
1774146534.725986,4.264,-0.466133,-8.730134,9.726984,"4.264000,-0.466133,-8.730134,9.726984",punch
1774146534.75068,8.737867,-0.809067,-4.344,9.79159,"8.737867,-0.809067,-4.344000,9.791590",punch
1774146534.775486,3.957867,0.0072,0.034667,3.958025,"3.957867,0.007200,0.034667,3.958025",punch
1774146534.840398,-0.622133,0.005067,0.547467,0.828731,"-0.622133,0.005067,0.547467,0.828731",punch
1774146534.8410509,4.2208,-0.0024,1.519733,4.486062,"4.220800,-0.002400,1.519733,4.486062",punch
1774146534.868813,8.054934,-0.0064,1.558133,8.204254,"8.054934,-0.006400,1.558133,8.204254",punch
1774146534.877451,8.054934,-0.0088,2.205333,8.351379,"8.054934,-0.008800,2.205333,8.351379",punch
1774146534.902173,8.737867,-0.002933,2.809867,9.178544,"8.737867,-0.002933,2.809867,9.178544",punch
1774146534.926791,8.737867,-0.004533,3.365867,9.363728,"8.737867,-0.004533,3.365867,9.363728",punch
1774146534.95514,8.737867,-0.005333,3.654667,9.471375,"8.737867,-0.005333,3.654667,9.471375",punch
1774146534.979867,8.737867,-0.011467,3.933333,9.582357,"8.737867,-0.011467,3.933333,9.582357",punch
1774146535.0045571,8.737867,-0.0096,3.700533,9.489171,"8.737867,-0.009600,3.700533,9.489171",punch
1774146535.0292852,8.737867,-0.013067,3.913333,9.574167,"8.737867,-0.013067,3.913333,9.574167",punch
1774146535.0540512,8.737867,-0.009067,3.820533,9.536607,"8.737867,-0.009067,3.820533,9.536607",punch
1774146535.082164,8.737867,-0.002667,3.945867,9.587502,"8.737867,-0.002667,3.945867,9.587502",punch
1774146535.106956,8.737867,0.0,4.089867,9.647659,"8.737867,0.000000,4.089867,9.647659",punch
1774146535.1317,8.737867,-0.004,4.127733,9.663773,"8.737867,-0.004000,4.127733,9.663773",punch
1774146535.1562822,8.737867,-0.0056,4.051466,9.631445,"8.737867,-0.005600,4.051466,9.631445",punch
1774146535.2222679,8.737867,-0.006933,4.274667,9.727442,"8.737867,-0.006933,4.274667,9.727442",punch
1774146535.222721,8.737867,-0.008,4.4136,9.789293,"8.737867,-0.008000,4.413600,9.789293",punch
1774146535.254345,8.737867,-0.017333,4.305067,9.740853,"8.737867,-0.017333,4.305067,9.740853",punch
1774146535.2586,8.737867,-0.011467,4.341333,9.756927,"8.737867,-0.011467,4.341333,9.756927",punch
1774146535.283079,8.737867,-0.007467,4.255466,9.719021,"8.737867,-0.007467,4.255466,9.719021",punch
1774146535.3076842,8.737867,-0.011467,4.0872,9.646536,"8.737867,-0.011467,4.087200,9.646536",punch
1774146535.336034,8.737867,-0.0064,4.468533,9.814181,"8.737867,-0.006400,4.468533,9.814181",punch
1774146535.360658,8.737867,-0.005067,4.494667,9.826107,"8.737867,-0.005067,4.494667,9.826107",punch
1774146535.38532,8.737867,-0.009867,4.519467,9.837479,"8.737867,-0.009867,4.519467,9.837479",punch
1774146535.4100192,8.737867,-0.012,4.448266,9.804975,"8.737867,-0.012000,4.448266,9.804975",punch
1774146535.434793,8.737867,-0.0184,4.566933,9.859388,"8.737867,-0.018400,4.566933,9.859388",punch
1774146535.46305,8.737867,-0.012,4.377333,9.772999,"8.737867,-0.012000,4.377333,9.772999",punch
1774146535.487752,8.737867,-0.011467,4.601333,9.875359,"8.737867,-0.011467,4.601333,9.875359",punch
1774146535.512349,8.737867,-0.013067,4.709333,9.926143,"8.737867,-0.013067,4.709333,9.926143",punch
1774146535.537088,8.737867,-0.013067,4.5192,9.837361,"8.737867,-0.013067,4.519200,9.837361",punch
1774146535.585859,8.737867,-0.011467,4.375467,9.772162,"8.737867,-0.011467,4.375467,9.772162",punch
1774146561.567418,8.737867,-1.196,6.439466,10.920048,"8.737867,-1.196000,6.439466,10.920048",punch
1774146561.582325,8.737867,-1.609067,6.417067,10.959843,"8.737867,-1.609067,6.417067,10.959843",punch
1774146561.610623,8.737867,-1.075467,6.4632,10.921534,"8.737867,-1.075467,6.463200,10.921534",punch
1774146561.635144,8.737867,-0.929067,6.4792,10.917578,"8.737867,-0.929067,6.479200,10.917578",punch
1774146561.659917,8.737867,-1.000533,6.5912,10.990692,"8.737867,-1.000533,6.591200,10.990692",punch
1774146561.6845329,8.737867,-1.232533,6.582667,11.009131,"8.737867,-1.232533,6.582667,11.009131",punch
1774146561.709355,8.737867,-0.7584,6.606667,10.980599,"8.737867,-0.758400,6.606667,10.980599",punch
1774146561.7375848,8.737867,-0.86,6.602933,10.985838,"8.737867,-0.860000,6.602933,10.985838",punch
1774146561.7621949,8.737867,-1.1744,6.439733,10.917861,"8.737867,-1.174400,6.439733,10.917861",punch
1774146561.786896,8.737867,-0.960533,6.454667,10.905763,"8.737867,-0.960533,6.454667,10.905763",punch
1774146561.811614,8.737867,-0.793067,6.610667,10.985453,"8.737867,-0.793067,6.610667,10.985453",punch
1774146561.836256,8.737867,-0.875467,6.5992,10.984817,"8.737867,-0.875467,6.599200,10.984817",punch
1774146561.8645902,8.737867,-1.625067,6.422133,10.96517,"8.737867,-1.625067,6.422133,10.965170",punch
1774146561.91978,8.737867,-1.853333,5.996533,10.758419,"8.737867,-1.853333,5.996533,10.758419",punch
1774146561.920607,8.737867,-1.689333,6.1416,10.813114,"8.737867,-1.689333,6.141600,10.813114",punch
1774146561.9756958,8.737867,-1.297067,6.309866,10.855741,"8.737867,-1.297067,6.309866,10.855741",punch
1774146561.976341,8.737867,-1.423467,6.5712,11.0253,"8.737867,-1.423467,6.571200,11.025300",punch
1774146561.9915168,8.737867,-0.9024,6.451467,10.898902,"8.737867,-0.902400,6.451467,10.898902",punch
1774146562.016217,8.737867,-0.8088,6.4528,10.892342,"8.737867,-0.808800,6.452800,10.892342",punch
1774146562.040826,8.737867,-1.0264,6.596,10.995955,"8.737867,-1.026400,6.596000,10.995955",punch
1774146562.065612,8.737867,-1.082933,6.587733,10.996422,"8.737867,-1.082933,6.587733,10.996422",punch
1774146562.093876,8.737867,-1.445333,6.552,11.016716,"8.737867,-1.445333,6.552000,11.016716",punch
1774146562.11854,8.737867,-1.435467,6.5616,11.021138,"8.737867,-1.435467,6.561600,11.021138",punch
1774146562.143265,8.737867,-1.588,6.560266,11.041248,"8.737867,-1.588000,6.560266,11.041248",punch
1774146562.168135,8.737867,-1.312,6.438133,10.932576,"8.737867,-1.312000,6.438133,10.932576",punch
1774146562.196203,8.737867,-1.616,6.550667,11.039611,"8.737867,-1.616000,6.550667,11.039611",punch
1774146562.220914,8.737867,-1.295467,6.577067,11.013009,"8.737867,-1.295467,6.577067,11.013009",punch
1774146562.245604,8.737867,-1.175467,6.588533,11.006399,"8.737867,-1.175467,6.588533,11.006399",punch
1774146562.270495,8.737867,-1.635467,6.554666,11.044851,"8.737867,-1.635467,6.554666,11.044851",punch
1774146562.325444,8.737867,-1.356533,6.434667,10.93597,"8.737867,-1.356533,6.434667,10.935970",punch
1774146562.3259578,8.737867,-1.361067,6.564533,11.013442,"8.737867,-1.361067,6.564533,11.013442",punch
1774146562.35792,8.737867,-1.129067,6.576267,10.994198,"8.737867,-1.129067,6.576267,10.994198",punch
1774146562.3727539,8.737867,-1.407467,6.568,11.021339,"8.737867,-1.407467,6.568000,11.021339",punch
1774146562.397253,8.737867,-1.156,6.566667,10.991258,"8.737867,-1.156000,6.566667,10.991258",punch
1774146562.421849,8.737867,-1.211467,6.1536,10.755685,"8.737867,-1.211467,6.153600,10.755685",punch
1774146562.4502609,8.737867,-0.924533,6.1744,10.739101,"8.737867,-0.924533,6.174400,10.739101",punch
1774146562.474954,8.737867,-1.117867,6.582933,10.997043,"8.737867,-1.117867,6.582933,10.997043",punch
1774146562.4996731,8.737867,-1.275467,6.3072,10.851632,"8.737867,-1.275467,6.307200,10.851632",punch
1774146562.524383,8.737867,-1.4184,6.2616,10.842962,"8.737867,-1.418400,6.261600,10.842962",punch
1774146562.5525959,8.737867,-1.781067,6.2216,10.8734,"8.737867,-1.781067,6.221600,10.873400",punch
1774146562.577324,8.737867,-1.899467,5.678133,10.592426,"8.737867,-1.899467,5.678133,10.592426",punch
1774146562.601965,8.737867,-0.492533,5.058933,10.108695,"8.737867,-0.492533,5.058933,10.108695",punch
1774146562.626681,8.737867,-0.233333,4.793334,9.968993,"8.737867,-0.233333,4.793334,9.968993",punch
1774146562.6516638,8.737867,-0.008,4.867733,10.002261,"8.737867,-0.008000,4.867733,10.002261",punch
1774146562.708829,3.712,-0.003467,2.514667,4.483582,"3.712000,-0.003467,2.514667,4.483582",punch
1774146562.709229,-0.501067,-0.005333,-0.010933,0.501214,"-0.501067,-0.005333,-0.010933,0.501214",punch
1774146562.732888,2.679467,-0.008533,0.025333,2.6796,"2.679467,-0.008533,0.025333,2.679600",punch
1774146562.7535439,3.4624,-0.004,0.023733,3.462484,"3.462400,-0.004000,0.023733,3.462484",punch
1774146562.778222,3.199733,-0.008,0.016533,3.199786,"3.199733,-0.008000,0.016533,3.199786",punch
1774146562.806527,2.176267,-0.0056,0.019467,2.176361,"2.176267,-0.005600,0.019467,2.176361",punch
1774146562.8311832,0.532267,-0.005067,0.0056,0.53232,"0.532267,-0.005067,0.005600,0.532320",punch
1774146562.8558779,0.2648,-0.004533,-0.000267,0.264839,"0.264800,-0.004533,-0.000267,0.264839",punch
1774146562.88064,0.190667,0.002667,-0.003733,0.190722,"0.190667,0.002667,-0.003733,0.190722",punch
1774146562.90525,0.300267,0.0,0.001067,0.300269,"0.300267,0.000000,0.001067,0.300269",punch
1774146562.933517,0.314933,0.001333,-0.000533,0.314937,"0.314933,0.001333,-0.000533,0.314937",punch
1774146562.958325,-0.1352,0.000533,-0.007733,0.135422,"-0.135200,0.000533,-0.007733,0.135422",punch
1774146562.98284,-0.313067,-0.005067,-0.002667,0.313119,"-0.313067,-0.005067,-0.002667,0.313119",punch
1774146563.007786,4.268,-0.004,1.166133,4.424444,"4.268000,-0.004000,1.166133,4.424444",punch
1774146563.03256,8.737867,0.0024,4.690933,9.917418,"8.737867,0.002400,4.690933,9.917418",punch
1774146563.090546,8.737867,0.001867,5.049867,10.092149,"8.737867,0.001867,5.049867,10.092149",punch
1774146563.090925,8.737867,-0.000533,6.634933,10.971447,"8.737867,-0.000533,6.634933,10.971447",punch
1774146563.120785,8.737867,-0.002667,6.958933,11.170366,"8.737867,-0.002667,6.958933,11.170366",punch
1774146563.134475,8.737867,-0.004,7.401866,11.451549,"8.737867,-0.004000,7.401866,11.451549",punch
1774146563.162851,8.737867,-0.004533,7.533867,11.537309,"8.737867,-0.004533,7.533867,11.537309",punch
1774146563.187538,8.737867,-0.008,7.688533,11.638897,"8.737867,-0.008000,7.688533,11.638897",punch
1774146563.2121758,8.737867,-0.011467,7.3464,11.415781,"8.737867,-0.011467,7.346400,11.415781",punch
1774146563.236902,8.737867,-0.0088,7.1896,11.315509,"8.737867,-0.008800,7.189600,11.315509",punch
1774146563.261612,8.737867,-0.006933,7.691467,11.640834,"8.737867,-0.006933,7.691467,11.640834",punch
1774146563.289852,8.737867,-0.005867,7.704533,11.649472,"8.737867,-0.005867,7.704533,11.649472",punch
1774146563.3146071,8.737867,-0.007467,7.546667,11.545673,"8.737867,-0.007467,7.546667,11.545673",punch
1774146563.339348,8.737867,-0.008533,7.547467,11.546196,"8.737867,-0.008533,7.547467,11.546196",punch
1774146563.364105,8.737867,-0.0064,7.884533,11.769292,"8.737867,-0.006400,7.884533,11.769292",punch
1774146563.388921,8.737867,-0.006933,7.8856,11.770007,"8.737867,-0.006933,7.885600,11.770007",punch
1774146563.416848,8.737867,-0.012,7.693333,11.642072,"8.737867,-0.012000,7.693333,11.642072",punch
1774146563.4727192,8.737867,-0.014133,7.680267,11.633444,"8.737867,-0.014133,7.680267,11.633444",punch
1774146563.473131,8.737867,-0.009333,7.6536,11.615852,"8.737867,-0.009333,7.653600,11.615852",punch
1774146563.503862,8.737867,-0.0064,7.640533,11.607244,"8.737867,-0.006400,7.640533,11.607244",punch
1774146563.519088,8.737867,-0.004,7.630933,11.600926,"8.737867,-0.004000,7.630933,11.600926",punch
1774146563.543796,8.737867,-0.008,7.444533,11.479175,"8.737867,-0.008000,7.444533,11.479175",punch
1774146563.5684822,8.737867,-0.009333,7.770667,11.693317,"8.737867,-0.009333,7.770667,11.693317",punch
1774146563.593117,8.737867,-0.008,7.587467,11.572382,"8.737867,-0.008000,7.587467,11.572382",punch
1774146563.617774,8.737867,-0.008533,7.4136,11.459139,"8.737867,-0.008533,7.413600,11.459139",punch
1774146563.646192,8.737867,-0.0104,7.5664,11.558583,"8.737867,-0.010400,7.566400,11.558583",punch
1774146563.6708422,8.737867,-0.011467,7.705333,11.650005,"8.737867,-0.011467,7.705333,11.650005",punch
1774146563.6957471,8.737867,-0.004,7.677866,11.631852,"8.737867,-0.004000,7.677866,11.631852",punch
1774146563.720386,8.737867,-0.002933,7.6648,11.623231,"8.737867,-0.002933,7.664800,11.623231",punch
1774146563.745208,8.737867,-0.004533,7.4928,11.510534,"8.737867,-0.004533,7.492800,11.510534",punch
1774146563.773236,8.737867,-0.008533,7.4816,11.503249,"8.737867,-0.008533,7.481600,11.503249",punch
